name,timestamp,value,__name__,container,deployment,instance,job,namespace
kube_deployment_spec_replicas,1770858881,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770858911,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770858941,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770858971,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770859001,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770859031,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770859061,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770859091,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770859121,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770859151,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770859181,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770859211,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770859241,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770859271,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770859301,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770859331,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770859361,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770859391,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770859421,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770859451,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770859481,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770859511,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770859541,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770859571,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770859601,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770859631,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770859661,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770859691,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770859721,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770859751,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770858251,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858281,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858311,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858341,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858371,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858401,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858431,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858461,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858491,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858521,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858551,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858581,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858611,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858641,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858671,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858701,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858731,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858761,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858791,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858821,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858851,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858881,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858911,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858941,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858971,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859001,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859031,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859061,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859091,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859121,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859151,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859181,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859211,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859241,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859271,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859301,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859331,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859361,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859391,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859421,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859451,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859481,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859511,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859541,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859571,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859601,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859631,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859661,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859691,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859721,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859751,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858281,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858311,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858341,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858371,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858401,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858431,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858461,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858491,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858521,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858551,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858581,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858611,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858641,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858671,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858701,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858731,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858761,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858791,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858821,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858851,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858881,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858911,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858941,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858971,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859001,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859031,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859061,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859091,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859121,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859151,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859181,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859211,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859241,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859271,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859301,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859331,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859361,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859391,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859421,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859451,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859481,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859511,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859541,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859571,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859601,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859631,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859661,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859691,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859721,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770859751,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1770858251,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,grafana,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770858281,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,grafana,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770858311,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,grafana,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770858341,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,grafana,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770858371,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,grafana,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770858401,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,grafana,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770858431,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,grafana,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770858461,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,grafana,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770858491,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,grafana,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770858521,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,grafana,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770858551,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,grafana,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770858581,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,grafana,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770858611,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,grafana,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770858641,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,grafana,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770858671,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,grafana,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770858701,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,grafana,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770858731,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,grafana,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770858761,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,grafana,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770858791,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,grafana,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770858821,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,grafana,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770858851,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,grafana,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770858881,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,grafana,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1770858911,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,grafana,10.244.0.5:8443,kube-state-metrics,monitoring
